journee,equipe,date,url,aic,points,classement,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,pred20,pred21,pred22,pred23,pred24,pred25,pred26,pred27,pred28,pred29,pred30,pred31,pred32,pred33,pred34,pred35,pred36,pred37,pred38
1,Angers,Aug 9 2015,http://www.lfp.fr/club/angers-sco,9,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,Angers,Aug 16 2015,http://www.lfp.fr/club/angers-sco,10,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3,Angers,Aug 23 2015,http://www.lfp.fr/club/angers-sco,12,7,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,Angers,Aug 30 2015,http://www.lfp.fr/club/angers-sco,15,8,4,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,Angers,Sep 13 2015,http://www.lfp.fr/club/angers-sco,18,8,7,2,3,3,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
6,Angers,Sep 20 2015,http://www.lfp.fr/club/angers-sco,16,11,6,2,3,3,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7,Angers,Sep 24 2015,http://www.lfp.fr/club/angers-sco,18,12,6,2,3,3,4,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8,Angers,Sep 27 2015,http://www.lfp.fr/club/angers-sco,24,15,5,2,3,3,4,4,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9,Angers,Oct 4 2015,http://www.lfp.fr/club/angers-sco,26,18,2,2,3,3,4,4,5,10,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10,Angers,Oct 18 2015,http://www.lfp.fr/club/angers-sco,27,21,2,2,3,3,4,4,5,11,8,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11,Angers,Oct 25 2015,http://www.lfp.fr/club/angers-sco,28,22,2,2,3,3,4,4,5,13,9,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
12,Angers,Nov 1 2015,http://www.lfp.fr/club/angers-sco,29,22,3,2,3,3,4,4,5,15,10,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
13,Angers,Nov 8 2015,http://www.lfp.fr/club/angers-sco,30,22,4,2,3,3,4,4,5,16,12,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
14,Angers,Nov 22 2015,http://www.lfp.fr/club/angers-sco,31,23,5,2,3,3,4,4,5,17,13,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
15,Angers,Nov 29 2015,http://www.lfp.fr/club/angers-sco,34,26,3,2,3,3,4,4,5,18,14,4,4,4,4,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
16,Angers,Dec 3 2015,http://www.lfp.fr/club/angers-sco,33,27,3,2,3,3,4,4,5,18,15,4,4,4,4,4,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
17,Angers,Dec 6 2015,http://www.lfp.fr/club/angers-sco,32,30,2,2,3,3,4,4,5,19,16,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
18,Angers,Dec 13 2015,http://www.lfp.fr/club/angers-sco,32,31,2,2,3,3,4,4,5,19,17,4,4,4,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,Angers,Dec 20 2015,http://www.lfp.fr/club/angers-sco,38,31,3,2,3,3,4,4,5,19,17,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
20,Angers,Jan 10 2016,http://www.lfp.fr/club/angers-sco,38,34,2,2,3,3,4,4,5,20,18,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21,Angers,Jan 17 2016,http://www.lfp.fr/club/angers-sco,40,34,3,2,3,3,4,4,5,20,18,4,4,4,4,4,4,4,4,4,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
22,Angers,Jan 24 2016,http://www.lfp.fr/club/angers-sco,41,34,5,2,3,3,4,4,5,20,19,4,4,4,4,4,4,4,4,4,6,6,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
23,Angers,Jan 31 2016,http://www.lfp.fr/club/angers-sco,42,37,3,2,3,3,4,4,5,20,19,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
24,Angers,Feb 4 2016,http://www.lfp.fr/club/angers-sco,43,37,4,2,3,3,4,4,5,20,19,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
25,Angers,Feb 7 2016,http://www.lfp.fr/club/angers-sco,47,37,5,2,3,3,4,4,5,20,19,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
26,Angers,Feb 14 2016,http://www.lfp.fr/club/angers-sco,52,37,8,2,3,3,4,4,5,20,20,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,5,8,8,8,8,8,8,8,8,8,8,8,8,8
27,Angers,Feb 21 2016,http://www.lfp.fr/club/angers-sco,53,37,9,2,3,3,4,4,5,20,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,9,9,9,9,9,9,9,9,9,9,9,9
28,Angers,Feb 28 2016,http://www.lfp.fr/club/angers-sco,53,38,9,2,3,3,4,4,5,20,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,10,9,9,9,9,9,9,9,9,9,9,9
29,Angers,Mar 6 2016,http://www.lfp.fr/club/angers-sco,49,39,9,2,3,3,4,4,5,20,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,10,10,9,9,9,9,9,9,9,9,9,9
30,Angers,Mar 13 2016,http://www.lfp.fr/club/angers-sco,50,39,12,2,3,3,4,4,5,20,20,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,10,10,10,12,12,12,12,12,12,12,12,12
31,Angers,Mar 20 2016,http://www.lfp.fr/club/angers-sco,51,42,10,2,3,3,4,4,5,20,20,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,10,10,10,12,10,10,10,10,10,10,10,10
32,Angers,Apr 3 2016,http://www.lfp.fr/club/angers-sco,52,45,9,2,3,3,4,4,5,20,20,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,10,10,10,12,11,9,9,9,9,9,9,9
33,Angers,Apr 10 2016,http://www.lfp.fr/club/angers-sco,52,46,8,2,3,3,4,4,5,20,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,12,11,10,8,8,8,8,8,8
34,Angers,Apr 17 2016,http://www.lfp.fr/club/angers-sco,53,49,8,2,3,3,4,4,5,20,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,12,11,10,9,8,8,8,8,8
35,Angers,Apr 24 2016,http://www.lfp.fr/club/angers-sco,53,50,8,2,3,3,4,4,5,20,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,12,11,10,9,9,8,8,8,8
36,Angers,May 1 2016,http://www.lfp.fr/club/angers-sco,54,50,8,2,3,3,4,4,5,20,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,12,11,10,9,9,9,8,8,8
37,Angers,May 8 2016,http://www.lfp.fr/club/angers-sco,0,50,9,2,3,3,4,4,5,20,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,12,11,10,9,9,9,9,9,9
38,Angers,May 15 2016,http://www.lfp.fr/club/angers-sco,8,50,9,2,3,3,4,4,5,20,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,12,11,10,9,9,9,9,9,9
1,Monaco,Aug 9 2015,http://www.lfp.fr/club/as-monaco,13,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,Monaco,Aug 16 2015,http://www.lfp.fr/club/as-monaco,15,4,6,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
3,Monaco,Aug 23 2015,http://www.lfp.fr/club/as-monaco,17,5,8,3,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4,Monaco,Aug 30 2015,http://www.lfp.fr/club/as-monaco,20,5,13,3,4,5,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
5,Monaco,Sep 13 2015,http://www.lfp.fr/club/as-monaco,22,8,8,3,4,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6,Monaco,Sep 20 2015,http://www.lfp.fr/club/as-monaco,23,8,11,3,4,6,7,8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
7,Monaco,Sep 24 2015,http://www.lfp.fr/club/as-monaco,25,11,10,3,4,6,7,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
8,Monaco,Sep 27 2015,http://www.lfp.fr/club/as-monaco,29,12,9,3,4,6,7,8,8,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,Monaco,Oct 4 2015,http://www.lfp.fr/club/as-monaco,30,13,10,3,4,6,7,8,8,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,Monaco,Oct 18 2015,http://www.lfp.fr/club/as-monaco,29,14,11,3,4,6,7,8,8,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,Monaco,Oct 25 2015,http://www.lfp.fr/club/as-monaco,31,17,9,3,4,6,7,8,8,11,10,11,12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
12,Monaco,Nov 1 2015,http://www.lfp.fr/club/as-monaco,33,20,6,3,4,6,7,8,8,11,10,11,12,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
13,Monaco,Nov 8 2015,http://www.lfp.fr/club/as-monaco,34,20,9,3,4,6,7,8,8,11,10,11,11,10,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
14,Monaco,Nov 22 2015,http://www.lfp.fr/club/as-monaco,35,23,6,3,4,6,7,8,8,11,10,11,11,10,9,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
15,Monaco,Nov 29 2015,http://www.lfp.fr/club/as-monaco,37,24,7,3,4,6,7,8,8,11,10,11,11,10,9,10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
16,Monaco,Dec 3 2015,http://www.lfp.fr/club/as-monaco,39,25,6,3,4,6,7,8,8,11,10,11,10,10,10,10,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
17,Monaco,Dec 6 2015,http://www.lfp.fr/club/as-monaco,41,28,4,3,4,6,7,8,8,11,10,11,10,10,10,10,9,9,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
18,Monaco,Dec 13 2015,http://www.lfp.fr/club/as-monaco,44,31,3,3,4,6,7,8,8,11,10,11,10,11,10,10,10,10,8,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
19,Monaco,Dec 20 2015,http://www.lfp.fr/club/as-monaco,40,32,2,3,4,6,7,8,8,11,10,11,10,11,10,10,10,10,9,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
20,Monaco,Jan 10 2016,http://www.lfp.fr/club/as-monaco,41,33,3,3,4,6,7,8,8,11,10,11,10,11,10,10,10,10,9,7,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
21,Monaco,Jan 17 2016,http://www.lfp.fr/club/as-monaco,42,36,2,3,4,6,7,8,8,11,10,11,10,11,10,10,10,10,10,8,6,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
22,Monaco,Jan 24 2016,http://www.lfp.fr/club/as-monaco,46,39,2,3,4,6,7,8,8,11,10,11,11,11,10,10,10,10,10,8,6,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
23,Monaco,Jan 31 2016,http://www.lfp.fr/club/as-monaco,46,39,2,3,4,6,7,8,8,11,10,11,11,10,10,10,10,10,10,9,7,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
24,Monaco,Feb 4 2016,http://www.lfp.fr/club/as-monaco,47,42,2,3,4,6,7,8,8,11,10,11,11,10,10,10,10,10,10,9,7,5,5,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
25,Monaco,Feb 7 2016,http://www.lfp.fr/club/as-monaco,47,45,2,3,4,6,7,8,8,11,10,11,11,10,10,10,10,10,10,9,7,5,5,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
26,Monaco,Feb 14 2016,http://www.lfp.fr/club/as-monaco,47,46,2,3,4,6,7,8,8,11,10,11,11,10,10,10,10,10,10,9,8,5,5,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
27,Monaco,Feb 21 2016,http://www.lfp.fr/club/as-monaco,48,49,2,3,4,6,7,8,8,11,10,11,11,10,10,10,10,10,10,10,8,6,5,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
28,Monaco,Feb 28 2016,http://www.lfp.fr/club/as-monaco,49,50,2,3,4,6,7,8,8,11,10,11,11,10,10,10,10,10,10,10,8,6,6,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2
29,Monaco,Mar 6 2016,http://www.lfp.fr/club/as-monaco,49,51,2,3,4,6,7,8,8,11,10,11,10,10,10,10,10,10,10,10,9,6,6,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
30,Monaco,Mar 13 2016,http://www.lfp.fr/club/as-monaco,50,52,2,3,4,6,7,8,8,11,10,11,10,11,10,10,10,10,10,10,9,7,6,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2
31,Monaco,Mar 20 2016,http://www.lfp.fr/club/as-monaco,48,55,2,3,4,6,7,8,8,11,10,11,10,11,10,10,10,10,10,10,9,7,6,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
32,Monaco,Apr 3 2016,http://www.lfp.fr/club/as-monaco,49,55,2,3,4,6,7,8,8,11,10,11,10,11,10,10,10,10,10,10,9,7,7,2,1,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
33,Monaco,Apr 10 2016,http://www.lfp.fr/club/as-monaco,51,55,3,3,4,6,7,8,8,11,10,11,10,11,10,10,10,10,10,10,9,7,7,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
34,Monaco,Apr 17 2016,http://www.lfp.fr/club/as-monaco,51,58,2,3,4,6,7,8,8,11,10,11,10,11,10,10,10,10,10,10,10,8,7,1,1,2,4,3,3,3,3,3,3,3,3,4,2,2,2,2,2
35,Monaco,Apr 24 2016,http://www.lfp.fr/club/as-monaco,51,59,3,3,4,6,7,8,8,11,10,11,11,11,10,10,10,10,10,10,10,8,7,1,1,2,4,3,3,3,3,3,3,3,3,4,4,3,3,3,3
36,Monaco,May 1 2016,http://www.lfp.fr/club/as-monaco,0,62,3,3,4,6,7,8,8,11,10,11,11,11,10,10,10,10,10,10,10,8,7,1,1,2,4,4,3,3,3,3,3,3,3,5,3,4,3,3,3
37,Monaco,May 8 2016,http://www.lfp.fr/club/as-monaco,1,62,3,3,4,6,7,8,8,11,10,11,11,10,10,10,10,10,10,10,10,8,7,1,1,2,4,4,4,3,3,3,3,3,3,5,3,4,4,3,3
38,Monaco,May 15 2016,http://www.lfp.fr/club/as-monaco,6,65,3,3,4,6,7,8,8,11,10,11,11,10,10,10,10,10,10,10,10,8,8,1,1,2,4,4,4,4,3,3,4,3,3,5,3,4,4,4,3
1,Saint-Etienne,Aug 9 2015,http://www.lfp.fr/club/as-saint-etienne,11,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2,Saint-Etienne,Aug 16 2015,http://www.lfp.fr/club/as-saint-etienne,9,1,14,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
3,Saint-Etienne,Aug 23 2015,http://www.lfp.fr/club/as-saint-etienne,9,4,10,13,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4,Saint-Etienne,Aug 30 2015,http://www.lfp.fr/club/as-saint-etienne,9,7,7,13,14,13,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
5,Saint-Etienne,Sep 13 2015,http://www.lfp.fr/club/as-saint-etienne,10,10,4,13,14,13,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6,Saint-Etienne,Sep 20 2015,http://www.lfp.fr/club/as-saint-etienne,19,13,3,13,14,13,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7,Saint-Etienne,Sep 24 2015,http://www.lfp.fr/club/as-saint-etienne,19,16,2,13,14,13,12,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,Saint-Etienne,Sep 27 2015,http://www.lfp.fr/club/as-saint-etienne,21,16,2,13,14,13,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9,Saint-Etienne,Oct 4 2015,http://www.lfp.fr/club/as-saint-etienne,22,16,5,13,14,13,12,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
10,Saint-Etienne,Oct 18 2015,http://www.lfp.fr/club/as-saint-etienne,23,19,4,13,14,13,12,1,1,2,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11,Saint-Etienne,Oct 25 2015,http://www.lfp.fr/club/as-saint-etienne,25,19,5,13,14,13,12,1,1,1,2,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12,Saint-Etienne,Nov 1 2015,http://www.lfp.fr/club/as-saint-etienne,26,22,4,13,14,13,12,1,1,1,1,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
13,Saint-Etienne,Nov 8 2015,http://www.lfp.fr/club/as-saint-etienne,27,22,5,13,14,13,12,1,1,1,1,3,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
14,Saint-Etienne,Nov 22 2015,http://www.lfp.fr/club/as-saint-etienne,33,22,7,13,14,13,12,1,1,1,1,3,3,4,4,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
15,Saint-Etienne,Nov 29 2015,http://www.lfp.fr/club/as-saint-etienne,32,25,5,13,14,13,12,1,1,1,1,3,2,4,3,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
16,Saint-Etienne,Dec 3 2015,http://www.lfp.fr/club/as-saint-etienne,32,25,7,13,14,13,12,1,1,1,1,2,2,3,3,4,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
17,Saint-Etienne,Dec 6 2015,http://www.lfp.fr/club/as-saint-etienne,32,26,6,13,14,13,12,1,1,1,1,2,2,3,3,4,6,5,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
18,Saint-Etienne,Dec 13 2015,http://www.lfp.fr/club/as-saint-etienne,33,26,7,13,14,13,12,1,1,1,1,2,2,3,2,4,6,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
19,Saint-Etienne,Dec 20 2015,http://www.lfp.fr/club/as-saint-etienne,33,29,6,13,14,13,12,1,1,1,1,2,2,2,2,3,6,4,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
20,Saint-Etienne,Jan 10 2016,http://www.lfp.fr/club/as-saint-etienne,35,29,7,13,14,13,12,1,1,1,1,2,1,2,2,3,5,4,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
21,Saint-Etienne,Jan 17 2016,http://www.lfp.fr/club/as-saint-etienne,40,32,5,13,14,13,12,1,1,1,1,1,1,2,2,3,5,4,6,7,6,6,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22,Saint-Etienne,Jan 24 2016,http://www.lfp.fr/club/as-saint-etienne,41,33,6,13,14,13,12,1,1,1,1,1,1,2,2,3,5,3,6,7,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
23,Saint-Etienne,Jan 31 2016,http://www.lfp.fr/club/as-saint-etienne,41,33,8,13,14,13,12,1,1,1,1,1,1,2,2,2,5,3,5,7,6,6,7,5,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
24,Saint-Etienne,Feb 4 2016,http://www.lfp.fr/club/as-saint-etienne,40,36,5,13,14,13,12,1,1,1,1,1,1,2,2,2,4,3,5,7,6,6,6,6,6,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
25,Saint-Etienne,Feb 7 2016,http://www.lfp.fr/club/as-saint-etienne,45,39,4,13,14,13,12,1,1,1,1,1,1,2,1,2,4,3,5,7,6,6,6,6,6,9,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4
26,Saint-Etienne,Feb 14 2016,http://www.lfp.fr/club/as-saint-etienne,44,40,4,13,14,13,12,1,1,1,1,1,1,1,1,2,4,3,5,7,6,6,6,6,6,8,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4
27,Saint-Etienne,Feb 21 2016,http://www.lfp.fr/club/as-saint-etienne,44,41,4,13,14,13,12,1,1,1,1,1,1,1,1,2,4,2,4,7,6,6,6,6,6,8,6,6,5,4,4,4,4,4,4,4,4,4,4,4,4
28,Saint-Etienne,Feb 28 2016,http://www.lfp.fr/club/as-saint-etienne,45,41,8,13,14,13,12,1,1,1,1,1,1,1,1,2,3,2,4,7,6,7,6,7,7,7,6,6,6,5,8,8,8,8,8,8,8,8,8,8,8
29,Saint-Etienne,Mar 6 2016,http://www.lfp.fr/club/as-saint-etienne,46,42,7,13,14,13,12,1,1,1,1,1,1,1,1,2,3,2,4,7,7,7,6,7,7,6,7,6,6,6,9,7,7,7,7,7,7,7,7,7,7
30,Saint-Etienne,Mar 13 2016,http://www.lfp.fr/club/as-saint-etienne,46,42,8,13,14,13,12,1,1,1,1,1,1,1,1,2,3,2,4,7,7,7,7,7,7,6,7,6,6,6,8,8,8,8,8,8,8,8,8,8,8
31,Saint-Etienne,Mar 20 2016,http://www.lfp.fr/club/as-saint-etienne,46,45,7,13,14,13,12,1,1,1,1,1,1,1,1,1,3,2,4,7,7,7,7,7,7,6,7,6,6,6,8,8,7,7,7,7,7,7,7,7,7
32,Saint-Etienne,Apr 3 2016,http://www.lfp.fr/club/as-saint-etienne,46,48,6,13,14,13,12,1,1,1,1,1,1,1,1,1,3,2,3,7,7,6,7,6,6,6,7,7,6,6,7,8,7,8,6,6,6,6,6,6,6
33,Saint-Etienne,Apr 10 2016,http://www.lfp.fr/club/as-saint-etienne,45,51,6,13,14,13,12,1,1,1,1,1,1,1,1,1,3,2,3,7,6,6,7,6,6,6,7,7,7,7,7,9,6,8,7,6,6,6,6,6,6
34,Saint-Etienne,Apr 17 2016,http://www.lfp.fr/club/as-saint-etienne,45,54,5,13,14,13,12,1,1,1,1,1,1,1,1,1,2,2,3,7,6,6,7,6,6,7,7,7,7,7,7,9,6,8,7,7,5,5,5,5,5
35,Saint-Etienne,Apr 24 2016,http://www.lfp.fr/club/as-saint-etienne,0,57,5,13,14,13,12,1,1,1,1,1,1,1,1,1,2,2,3,7,6,6,7,6,6,7,7,7,7,7,7,9,6,9,8,7,6,5,5,5,5
36,Saint-Etienne,May 1 2016,http://www.lfp.fr/club/as-saint-etienne,10,58,4,13,14,13,12,1,1,1,1,1,1,1,1,1,2,1,3,7,6,6,7,6,6,7,7,7,7,8,7,9,6,9,8,8,6,6,4,4,4
37,Saint-Etienne,May 8 2016,http://www.lfp.fr/club/as-saint-etienne,14,58,5,13,14,13,12,1,1,1,1,1,1,1,1,1,2,1,3,7,6,6,6,6,6,7,7,7,7,8,7,9,6,9,8,8,6,6,5,5,5
38,Saint-Etienne,May 15 2016,http://www.lfp.fr/club/as-saint-etienne,18,58,6,13,14,13,12,1,1,1,1,1,1,1,1,1,2,1,3,7,6,6,6,6,6,7,7,7,7,8,7,9,6,9,8,8,7,6,5,6,6
1,Guingamp,Aug 9 2015,http://www.lfp.fr/club/ea-guingamp,24,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
2,Guingamp,Aug 16 2015,http://www.lfp.fr/club/ea-guingamp,24,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
